jMRUI Data Textfile

Filename: Ala.txt

PointsInDataset: 2048      
DatasetsInFile: 1         
SamplingInterval: 2.5E-1    
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 1.2322E8  
MagneticField: 2.9E0     
TypeOfNucleus: 0E0       
NameOfPatient: Ala
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: Ala
SignalNames: Ala.txt;


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.7694800	0.0349232
2.3288200	-1.4254200
1.1475700	-2.3524000
-0.3104990	-2.4266600
-1.4957700	-1.6709100
-1.9943800	-0.4209810
-1.6773200	0.8268160
-0.7233910	1.6153700
0.4755850	1.6878800
1.4724300	1.0562200
1.9184100	-0.0298199
1.6653600	-1.1827800
0.7980070	-2.0055400
-0.3995240	-2.2118500
-1.5302500	-1.7144500
-2.2064400	-0.6605090
-2.1805900	0.6023700
-1.4448900	1.6333900
-0.2549170	2.0554900
0.9486390	1.7075400
1.7042500	0.7242630
1.7179900	-0.5031080
0.9919020	-1.4803400
-0.1718480	-1.8151200
-1.2978800	-1.3807700
-1.9384900	-0.3628580
-1.8556100	0.8294520
-1.1036700	1.7408900
0.0144358	2.0513800
1.0850800	1.6841800
1.7457700	0.8075840
1.8045100	-0.2516680
1.2827900	-1.1340200
0.3859040	-1.5622900
-0.5737450	-1.4169100
-1.2726900	-0.7625670
-1.4714700	0.1719960
-1.0914700	1.0582700
-0.2525840	1.5690200
0.7504840	1.4942500
1.5415500	0.8322640
1.8037100	-0.1895030
1.4139200	-1.1881700
0.5071900	-1.7750700
-0.5687310	-1.7197300
-1.3961000	-1.0513400
-1.6640500	-0.0462877
-1.2965700	0.8937030
-0.4731720	1.4138400
0.4616790	1.3472600
1.1498000	0.7643120
1.3581500	-0.0802595
1.0488200	-0.8640880
0.3654740	-1.3189400
-0.4393790	-1.3109500
-1.0960900	-0.8634230
-1.3967000	-0.1328060
-1.2474100	0.6432250
-0.6928350	1.2119000
0.0906527	1.3779800
0.8387810	1.0711200
1.2811800	0.3851370
1.2426300	-0.4369290
0.7241290	-1.0826700
-0.0800941	-1.2935200
-0.8508090	-0.9792370
-1.2755700	-0.2657350
-1.1850500	0.5540490
-0.6268140	1.1474600
0.1605430	1.2867400
0.8585620	0.9407130
1.2078800	0.2730350
1.1076400	-0.4439220
0.6352580	-0.9494340
-0.0089728	-1.0903100
-0.5930700	-0.8569010
-0.9347990	-0.3603130
-0.9466890	0.2223190
-0.6441610	0.7054860
-0.1305910	0.9412390
0.4298590	0.8533710
0.8512140	0.4616150
0.9788860	-0.1117110
