jMRUI Data Textfile

Filename: Mac.txt

PointsInDataset: 2048      
DatasetsInFile: 1         
SamplingInterval: 2.5E-1    
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 1.2322E8  
MagneticField: 2.9E0     
TypeOfNucleus: 0E0       
NameOfPatient: Mac
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: Mac
SignalNames: Mac.txt;


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
20.0413000	0.0000000
34.7734000	-18.0639000
21.2390000	-30.3467000
4.2129500	-33.6745000
-10.8767000	-28.0563000
-19.8098000	-16.4480000
-20.9394000	-3.4419900
-15.4821000	6.6067200
-6.6700100	11.0776000
1.6947300	9.7876500
6.7595500	4.6047500
7.4786400	-1.5971400
4.6503200	-6.2361500
0.2082470	-7.9446400
-3.7886000	-6.8264100
-6.0149200	-4.0668700
-6.2470200	-1.1635000
-5.1708700	0.7988030
-3.8236800	1.5357300
-2.9946200	1.4891000
-2.8661100	1.4035400
-3.0376300	1.8262400
-2.8758500	2.7874200
-1.9520700	3.8125400
-0.3438790	4.2344300
1.3768400	3.6143500
2.4425900	2.0420400
2.3144500	0.1354320
0.9984260	-1.2437700
-0.9197970	-1.4270900
-2.5449200	-0.2780330
-3.1034100	1.7306800
-2.3043500	3.7529200
-0.4557300	4.9784200
1.7291300	5.0055900
3.5062000	3.9714300
4.4495200	2.4069600
4.5908000	0.8987240
4.2922000	-0.2201470
3.9506700	-0.9917820
3.7225800	-1.7044100
3.4391400	-2.6166200
2.7547400	-3.7121300
1.4258500	-4.6407000
-0.4451460	-4.9007800
-2.3719600	-4.1380100
-3.6748000	-2.4094400
-3.8230900	-0.2363610
-2.7201400	1.5893300
-0.8110570	2.3547200
1.0872400	1.7683300
2.1328000	0.1175470
1.8349000	-1.8360100
0.2831760	-3.1797000
-1.8817900	-3.2429700
-3.7275500	-1.8934600
-4.4352400	0.3964460
-3.6430900	2.7439100
-1.6043400	4.2251800
0.9166280	4.2619700
2.9625800	2.8618700
3.7922000	0.6108840
3.1820500	-1.5933600
1.5027100	-2.9268100
-0.4750880	-2.9935700
-1.9404000	-1.9652800
-2.4113500	-0.4554420
-1.9202000	0.8078120
-0.9397580	1.3404700
-0.0958332	1.1166700
0.1829900	0.5257440
-0.1193690	0.1122470
-0.6293110	0.2420490
-0.8304190	0.8858900
-0.3882900	1.6381600
0.6327930	1.9553400
1.7808700	1.4797700
2.4531600	0.2691830
2.2215300	-1.2044800
1.0821000	-2.2799100
-0.5251660	-2.4356800
-1.9114600	-1.5578600
-2.4678700	-0.0023631
-1.9492000	1.5653200
-0.5815040	2.4781200
1.0437600	2.3607500
2.2437100	1.2861200
2.5331000	-0.2740150
1.8223100	-1.6631900
0.4381530	-2.3186700
-1.0331000	-1.9989800
-1.9912500	-0.8675800
-2.0651400	0.5951260
-1.2537500	1.7961700
0.0962323	2.2755500
1.4485600	1.8828500
2.3059200	0.8175730
2.4125500	-0.4812980
1.8327400	-1.5416300
0.8871680	-2.0623200
-0.0273602	-2.0225400
-0.6367860	-1.6390000
-0.9002880	-1.2111700
-0.9840610	-0.9389070
-1.1145900	-0.8132400
-1.4083400	-0.6531130
-1.7740100	-0.2460640
-1.9596400	0.4756230
-1.7094100	1.3523400
-0.9402830	2.0488700
0.1659730	2.2284700
1.2213800	1.7439600
1.8142100	0.7401560
1.7117900	-0.3950700
0.9824530	-1.2122900
-0.0406720	-1.4046800
-0.9122730	-0.9481010
-1.2852100	-0.0957231
-1.0526900	0.7555320
-0.3750720	1.2494800
0.4223160	1.2203500
1.0020300	0.7351190
1.1596800	0.0414071
0.8858400	-0.5636970
0.3464020	-0.8581330
-0.2108970	-0.7737440
-0.5654040	-0.4032390
-0.6093430	0.0569760
-0.3806180	0.4000470
-0.0321031	0.4989050
0.2460310	0.3581330
0.3212230	0.1057570
0.1862980	-0.0761669
-0.0331729	-0.0514344
-0.1438900	0.1870320
0.0059818	0.4978610
0.4277810	0.6554600
0.9609680	0.4705390
1.3360100	-0.0920978
1.3095700	-0.8695360
0.7951750	-1.5593700
-0.0726111	-1.8594100
-0.9888200	-1.6189100
-1.6168000	-0.9133080
-1.7462200	-0.0096294
-1.3790100	0.7603860
-0.7147180	1.1542000
-0.0411809	1.1114200
0.4058410	0.7568670
0.5329820	0.3070900
0.3971500	-0.0397508
0.1425860	-0.1848070
-0.0865252	-0.1400740
-0.2056780	0.0145553
-0.2004360	0.1900240
-0.0991928	0.3257110
0.0602781	0.3934660
0.2459480	0.3810250
0.4270480	0.2795260
0.5630150	0.0872828
0.6057840	-0.1763380
0.5164600	-0.4619010
0.2872480	-0.6981190
-0.0486423	-0.8156630
-0.4253050	-0.7712230
-0.7651590	-0.5580900
-0.9971250	-0.2040740
-1.0672900	0.2388270
-0.9420000	0.6997840
-0.6147790	1.0912800
-0.1211740	1.3200500
0.4523160	1.3061100
0.9748210	1.0240800
1.3082000	0.5262560
1.3629700	-0.0569061
1.1458300	-0.5621820
0.7565640	-0.8640060
0.3475930	-0.9290170
0.0459347	-0.8254940
-0.1064790	-0.6762850
-0.1623640	-0.5834110
-0.2211050	-0.5692930
-0.3545070	-0.5718820
-0.5543450	-0.4965990
-0.7351040	-0.2885840
-0.7908060	0.0206617
-0.6672920	0.3250020
-0.4029310	0.5044660
-0.1110350	0.4978140
0.0839509	0.3376840
0.1150650	0.1304900
0.0057115	-0.0053454
-0.1519420	-0.0040877
-0.2533710	0.1201400
-0.2374940	0.2924270
-0.1089890	0.4254880
0.0777282	0.4640050
0.2561220	0.4014410
0.3788180	0.2675150
0.4280630	0.1029710
0.4070120	-0.0579969
0.3273090	-0.1912830
0.2045960	-0.2776740
0.0616565	-0.3027690
-0.0706997	-0.2631460
-0.1622650	-0.1745770
-0.1984530	-0.0686552
-0.1899680	0.0233210
-0.1635070	0.0906242
-0.1392420	0.1488700
-0.1089570	0.2235760
-0.0370954	0.3200980
0.1122430	0.4028370
0.3367280	0.4040690
0.5751920	0.2644410
0.7262230	-0.0194903
0.6997990	-0.3739830
0.4750000	-0.6730060
0.1225200	-0.8009740
-0.2242740	-0.7163810
-0.4379780	-0.4767930
-0.4644070	-0.2076050
-0.3473110	-0.0321327
-0.1974330	-0.0054749
-0.1246800	-0.0912214
-0.1762100	-0.1920820
-0.3179000	-0.2133980
-0.4637180	-0.1163460
-0.5321050	0.0674869
-0.4902300	0.2656170
-0.3615970	0.4110580
-0.1996060	0.4763120
-0.0503372	0.4745680
0.0686985	0.4352830
0.1636660	0.3783660
0.2426650	0.3046930
0.3000370	0.2078110
0.3179800	0.0924447
0.2843630	-0.0184403
0.2068480	-0.0946564
0.1136960	-0.1177790
0.0373649	-0.0935460
-0.0047522	-0.0454166
-0.0161807	0.0033854
-0.0107279	0.0449655
0.0055048	0.0853579
0.0417309	0.1284090
0.1119240	0.1604830
0.2132750	0.1511210
0.3138530	0.0749286
0.3634240	-0.0628445
0.3245130	-0.2167880
0.2028330	-0.3214560
0.0530051	-0.3317520
-0.0509909	-0.2554890
-0.0623602	-0.1546420
0.0045573	-0.1079780
0.0785151	-0.1594140
0.0756162	-0.2845100
-0.0448839	-0.4005400
-0.2494620	-0.4166010
-0.4454490	-0.2914680
-0.5350780	-0.0622450
-0.4740180	0.1748390
-0.2966090	0.3202670
-0.0942684	0.3278440
0.0398633	0.2263310
0.0624893	0.0961291
-0.0022564	0.0178335
-0.0860641	0.0274037
-0.1224190	0.1026740
-0.0838881	0.1861220
0.0095171	0.2235400
0.1105750	0.1924620
0.1748850	0.1070930
0.1805900	0.0017545
0.1300400	-0.0890615
0.0395030	-0.1410700
-0.0691791	-0.1404760
-0.1702670	-0.0804612
-0.2325550	0.0341943
-0.2246960	0.1800450
-0.1308260	0.3119810
0.0318576	0.3767250
0.2108960	0.3392250
0.3378830	0.2077740
0.3649060	0.0363692
0.2933160	-0.1005130
0.1762640	-0.1507020
0.0872257	-0.1154500
0.0737211	-0.0480892
0.1279370	-0.0183108
0.1918720	-0.0644630
0.1991920	-0.1665220
0.1220440	-0.2590550
-0.0058678	-0.2768310
-0.1102210	-0.2022700
-0.1260690	-0.0819001
-0.0445374	0.0009000
0.0762011	-0.0196916
0.1440320	-0.1465510
0.0897093	-0.3128590
-0.0890211	-0.4187550
-0.3233130	-0.3889390
-0.5104000	-0.2140590
-0.5687320	0.0451267
-0.4757910	0.2930710
-0.2732590	0.4468750
-0.0375521	0.4706700
0.1579700	0.3802050
0.2694330	0.2227680
0.2872630	0.0516012
0.2264240	-0.0907956
0.1136910	-0.1765740
-0.0176910	-0.1919750
-0.1308560	-0.1383350
-0.1918330	-0.0365517
-0.1835130	0.0738746
-0.1175700	0.1486410
-0.0342523	0.1613440
0.0177385	0.1222470
0.0118470	0.0754627
-0.0353490	0.0726560
-0.0700009	0.1364600
-0.0346609	0.2385550
0.0901064	0.3108780
0.2643560	0.2864020
0.4057630	0.1451570
0.4363200	-0.0659194
0.3322570	-0.2541670
0.1423900	-0.3340800
-0.0372858	-0.2779180
-0.1189120	-0.1332470
-0.0736205	0.0061723
0.0539709	0.0550137
0.1747380	-0.0148758
0.2084750	-0.1623650
0.1277650	-0.3056710
-0.0326655	-0.3713170
-0.2027940	-0.3312620
-0.3185140	-0.2098070
-0.3524080	-0.0596481
-0.3154510	0.0706282
-0.2388470	0.1570590
-0.1506710	0.1994460
-0.0661163	0.2069830
0.0080280	0.1862350
0.0636943	0.1408030
0.0894283	0.0793151
0.0787505	0.0207633
0.0406691	-0.0122037
0.0002303	-0.0083614
-0.0154541	0.0209182
0.0032151	0.0463027
0.0387088	0.0406550
0.0568639	0.0008699
0.0322700	-0.0460757
-0.0294106	-0.0598719
-0.0901217	-0.0169129
-0.1029480	0.0682798
-0.0455264	0.1472240
0.0601570	0.1671000
0.1576230	0.1065900
0.1903930	-0.0070345
0.1386920	-0.1128580
0.0329696	-0.1541840
-0.0654161	-0.1141850
-0.1036310	-0.0250807
-0.0699487	0.0549940
0.0022664	0.0809842
0.0608087	0.0487351
0.0716864	-0.0070939
0.0405010	-0.0418430
0.0039662	-0.0346101
-0.0009831	-0.0024930
0.0329174	0.0144233
