jMRUI Data Textfile

Filename: PE.txt

PointsInDataset: 2048      
DatasetsInFile: 1         
SamplingInterval: 2.5E-1    
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 1.2322E8  
MagneticField: 2.9E0     
TypeOfNucleus: 0E0       
NameOfPatient: PE
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: PE
SignalNames: PE.txt;


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.0188000	-0.0000545
2.9312900	-0.6719650
2.6628800	-1.2581900
2.2887300	-1.7125000
1.8784600	-2.0483400
1.4564100	-2.3091000
1.0005800	-2.5199800
0.4799230	-2.6587900
-0.1000330	-2.6683200
-0.6791760	-2.5010500
-1.1675500	-2.1620500
-1.4954100	-1.7169000
-1.6518500	-1.2579600
-1.6837200	-0.8531510
-1.6562200	-0.5147940
-1.6051700	-0.2103490
-1.5168400	0.0945165
-1.3496400	0.3945500
-1.0803100	0.6375230
-0.7382100	0.7570130
-0.4005680	0.7208060
-0.1509500	0.5582070
-0.0311489	0.3452660
-0.0217686	0.1584500
-0.0652247	0.0308640
-0.1130770	-0.0571187
-0.1616510	-0.1471460
-0.2492290	-0.2567480
-0.4175890	-0.3538990
-0.6679200	-0.3724290
-0.9455250	-0.2572310
-1.1660100	-0.0053654
-1.2642700	0.3279590
-1.2304600	0.6632570
-1.1067200	0.9453880
-0.9483100	1.1710200
-0.7790650	1.3753400
-0.5752040	1.5893800
-0.2895360	1.8015700
0.1027890	1.9537300
0.5723610	1.9753300
1.0424600	1.8308800
1.4306100	1.5449500
1.6944400	1.1861000
1.8482900	0.8218930
1.9392100	0.4785310
2.0015600	0.1348920
2.0252000	-0.2456260
1.9616900	-0.6707440
1.7637800	-1.0971700
1.4279000	-1.4484800
1.0070400	-1.6603800
0.5835680	-1.7198300
0.2216830	-1.6690900
-0.0654981	-1.5719500
-0.3105480	-1.4678700
-0.5532090	-1.3483700
-0.7989070	-1.1729500
-1.0064000	-0.9115250
-1.1142500	-0.5803940
-1.0862400	-0.2434220
-0.9411840	0.0232536
-0.7443550	0.1771850
-0.5665290	0.2322410
-0.4409470	0.2414690
-0.3498700	0.2536350
-0.2498510	0.2765060
-0.1155780	0.2744480
0.0317469	0.2016700
