jMRUI Data Textfile

Filename: Cr.txt

PointsInDataset: 2048      
DatasetsInFile: 1         
SamplingInterval: 2.5E-1    
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 1.2322E8  
MagneticField: 2.9E0     
TypeOfNucleus: 0E0       
NameOfPatient: Cr
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: Cr
SignalNames: Cr.txt;


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.1000000	-0.0000000
4.8865300	-1.2907900
4.3068800	-2.4215400
3.4698800	-3.2910100
2.4947700	-3.8712800
1.4661900	-4.1825500
0.4268550	-4.2474400
-0.5921420	-4.0621700
-1.5322700	-3.6071300
-2.2952800	-2.8876500
-2.7721400	-1.9713100
-2.8953300	-0.9893550
-2.6774000	-0.0958681
-2.2076700	0.5900750
-1.6085200	1.0212500
-0.9817600	1.2155000
-0.3815440	1.2146600
0.1711530	1.0427800
0.6491590	0.6960670
0.9904190	0.1710420
1.1066700	-0.4934210
0.9266880	-1.1960100
0.4437980	-1.7952800
-0.2677610	-2.1629200
-1.0809000	-2.2333300
-1.8696800	-2.0168700
-2.5526300	-1.5707700
-3.0977200	-0.9521660
-3.4912100	-0.1893900
-3.6994800	0.7080300
-3.6577300	1.7112100
-3.2978600	2.7388400
-2.5965000	3.6593500
-1.6075200	4.3324300
-0.4531930	4.6638100
0.7220660	4.6369100
1.8045700	4.3013600
2.7360400	3.7294000
3.4973600	2.9739600
4.0692300	2.0588300
4.4047600	1.0055200
4.4382800	-0.1280420
4.1261900	-1.2312200
3.4892900	-2.1649100
2.6236300	-2.8132600
1.6689000	-3.1287700
0.7542510	-3.1402900
-0.0424281	-2.9206100
-0.6967160	-2.5387200
-1.2051600	-2.0318600
-1.5476600	-1.4157900
-1.6768800	-0.7211770
-1.5449800	-0.0236897
-1.1478700	0.5605880
-0.5523820	0.9160400
0.1167430	0.9784800
0.7243000	0.7612430
1.1753100	0.3389410
1.4360800	-0.1981590
1.5150700	-0.7857210
1.4227600	-1.3942200
1.1445000	-2.0025700
0.6489260	-2.5614500
-0.0740836	-2.9795800
-0.9759660	-3.1483700
-1.9436300	-2.9908300
-2.8336800	-2.5012400
-3.5256300	-1.7475600
-3.9593200	-0.8354060
-4.1334200	0.1404510
-4.0709500	1.1230700
-3.7815400	2.0827200
-3.2509400	2.9816900
-2.4661400	3.7467800
-1.4557100	4.2753300
-0.3119470	4.4749300
0.8258600	4.3100700
1.8193700	3.8226800
2.5792800	3.1113900
3.0824500	2.2843600
3.3499100	1.4184300
3.4059300	0.5516170
3.2512900	-0.2904710
2.8715100	-1.0596300
2.2724100	-1.6731700
1.5134300	-2.0385400
0.7095560	-2.0992500
-0.0042669	-1.8693900
-0.5245080	-1.4310800
-0.8122500	-0.8958320
-0.8876850	-0.3564530
-0.7935370	0.1380320
-0.5571600	0.5702320
-0.1803800	0.9194770
0.3365240	1.1355400
0.9576230	1.1452000
1.5930000	0.8898460
2.1177800	0.3674760
2.4191200	-0.3523190
2.4404800	-1.1529300
2.1938900	-1.9189000
1.7344600	-2.5750900
1.1181200	-3.0920900
0.3750750	-3.4588500
-0.4824550	-3.6484100
-1.4268800	-3.6068000
-2.3855900	-3.2767500
-3.2421400	-2.6399200
-3.8724400	-1.7460200
-4.1934000	-0.7054580
-4.1915000	0.3515730
-3.9129800	1.3224600
-3.4251100	2.1549700
-2.7781300	2.8333600
-1.9954300	3.3433800
-1.0965500	3.6470800
-0.1316330	3.6894700
0.8034890	3.4340600
1.5879400	2.9004400
2.1213300	2.1743300
2.3639300	1.3800600
2.3443700	0.6323050
2.1308900	-0.0006705
1.7885600	-0.4996610
1.3533900	-0.8658460
