jMRUI Data Textfile

Filename: Glc.txt

PointsInDataset: 2048      
DatasetsInFile: 1         
SamplingInterval: 2.5E-1    
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 1.2322E8  
MagneticField: 2.9E0     
TypeOfNucleus: 0E0       
NameOfPatient: Glc
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: Glc
SignalNames: Glc.txt;


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.0406500	-0.0502647
5.8480100	-1.1307000
5.3900900	-2.0906700
4.7514200	-2.8719600
4.0125000	-3.4779900
3.2096700	-3.9440700
2.3338800	-4.2893000
1.3677100	-4.4873000
0.3308570	-4.4786600
-0.7020530	-4.2156800
-1.6263900	-3.7053800
-2.3578600	-3.0175600
-2.8714600	-2.2511400
-3.2007800	-1.4830600
-3.3991100	-0.7370530
-3.4922900	0.0056647
-3.4590300	0.7636210
-3.2532300	1.5141000
-2.8505900	2.1863300
-2.2833400	2.6949800
-1.6356800	2.9893700
-1.0022600	3.0818000
-0.4398600	3.0336300
0.0525184	2.9099600
0.5113290	2.7366400
0.9620980	2.4915900
1.3849100	2.1359300
1.7184400	1.6602900
1.8997100	1.1100700
1.9094100	0.5696400
1.7883100	0.1162600
1.6120600	-0.2220220
1.4427600	-0.4736660
1.2934400	-0.6911950
1.1312100	-0.9040920
0.9157830	-1.0928000
0.6431950	-1.2034000
0.3609380	-1.1913400
0.1423710	-1.0608100
0.0394375	-0.8691660
0.0491072	-0.6927450
0.1187280	-0.5791280
0.1861120	-0.5213980
0.2241230	-0.4730740
0.2563640	-0.3917180
0.3326360	-0.2777000
0.4833850	-0.1784790
0.6882140	-0.1550770
0.8828200	-0.2361750
0.9995540	-0.3946670
1.0113400	-0.5645600
0.9461370	-0.6856280
0.8615060	-0.7423960
0.7987250	-0.7684480
0.7514220	-0.8133970
0.6723050	-0.8980990
0.5126550	-0.9924530
0.2643960	-1.0329100
-0.0274120	-0.9666540
-0.2913690	-0.7891920
-0.4758740	-0.5471210
-0.5800790	-0.3041100
-0.6467390	-0.0958998
-0.7228900	0.0917796
-0.8185370	0.3059640
-0.8948980	0.5833520
-0.8912320	0.9143660
-0.7699810	1.2419100
-0.5460890	1.4961000
-0.2783710	1.6389200
-0.0294290	1.6855200
0.1756470	1.6863800
0.3608520	1.6843000
0.5727670	1.6790900
0.8365340	1.6267000
1.1280400	1.4735700
1.3836800	1.1999700
1.5407100	0.8395710
1.5778000	0.4602240
1.5256000	0.1204370
1.4396900	-0.1658390
1.3566300	-0.4298950
1.2665300	-0.7144360
1.1229700	-1.0313700
0.8823750	-1.3436400
0.5430740	-1.5850900
0.1540090	-1.7038100
-0.2135460	-1.6962000
-0.5102500	-1.6064700
-0.7358560	-1.4921400
-0.9292500	-1.3817700
-1.1295100	-1.2569200
-1.3380000	-1.0716700
-1.5104900	-0.7946290
-1.5856600	-0.4411990
-1.5284300	-0.0713313
-1.3555700	0.2458910
-1.1243000	0.4744850
-0.8925540	0.6291450
-0.6808150	0.7554400
-0.4641910	0.8881480
-0.2001340	1.0196500
0.1296420	1.1025000
0.4953100	1.0842900
0.8316280	0.9483350
1.0779900	0.7293820
1.2159300	0.4922330
1.2761300	0.2893630
1.3100900	0.1291800
1.3481500	-0.0215381
1.3758300	-0.2034690
1.3462600	-0.4252850
1.2190600	-0.6492250
0.9959570	-0.8129750
0.7259160	-0.8715450
0.4755170	-0.8276930
0.2866990	-0.7280790
0.1533480	-0.6282100
0.0339016	-0.5527060
-0.1101110	-0.4807640
-0.2791830	-0.3674410
-0.4312710	-0.1842070
-0.5111090	0.0523865
-0.4912100	0.2860040
-0.3934990	0.4561190
-0.2751520	0.5373320
-0.1892300	0.5530430
-0.1496440	0.5535170
-0.1265600	0.5752630
-0.0752112	0.6126080
0.0241825	0.6229160
0.1460180	0.5613240
0.2341490	0.4184230
0.2409310	0.2321210
0.1611000	0.0644497
0.0349974	-0.0394140
-0.0811606	-0.0792760
-0.1554710	-0.0943643
-0.2007310	-0.1287500
-0.2599180	-0.1942900
-0.3681720	-0.2593520
-0.5204560	-0.2719090
-0.6697100	-0.1994950
-0.7571770	-0.0557004
-0.7522390	0.1069110
-0.6719010	0.2322210
-0.5655210	0.2977410
-0.4765830	0.3257700
-0.4105860	0.3605450
-0.3332640	0.4291430
-0.2003040	0.5161120
0.0042230	0.5712820
0.2500680	0.5450270
0.4773540	0.4244170
0.6352250	0.2430310
0.7136750	0.0571237
0.7448950	-0.0938022
0.7735540	-0.2123140
0.8189000	-0.3353880
0.8575820	-0.4999670
0.8403020	-0.7082050
0.7296530	-0.9190510
0.5304720	-1.0728400
0.2896740	-1.1305300
0.0655951	-1.0982900
-0.1101190	-1.0189900
-0.2495730	-0.9376230
-0.3921390	-0.8666920
-0.5673850	-0.7780650
-0.7658840	-0.6271440
-0.9403100	-0.3909350
-1.0362200	-0.0909459
-1.0294200	0.2166100
-0.9418360	0.4761340
-0.8240680	0.6670550
-0.7179780	0.8117050
-0.6275760	0.9511570
-0.5200790	1.1077400
-0.3560210	1.2629600
-0.1252940	1.3676500
0.1384920	1.3768500
0.3764500	1.2830200
0.5420080	1.1224500
0.6295000	0.9501720
0.6725160	0.8021230
0.7136410	0.6731500
0.7687750	0.5270510
0.8131990	0.3306870
0.7999280	0.0859396
0.6963750	-0.1650050
0.5114700	-0.3652900
0.2925900	-0.4807880
0.0945081	-0.5212130
-0.0563628	-0.5292420
-0.1756860	-0.5461120
-0.3029140	-0.5798460
-0.4652580	-0.6000910
-0.6515360	-0.5633160
-0.8159160	-0.4490410
-0.9088820	-0.2794560
-0.9120750	-0.1073800
-0.8507770	0.0185435
-0.7746840	0.0853275
-0.7215630	0.1203180
-0.6912070	0.1658980
-0.6491770	0.2436750
-0.5571600	0.3354680
-0.4066570	0.3955330
-0.2302200	0.3847570
-0.0815214	0.3008840
0.0008486	0.1818510
0.0186883	0.0796617
0.0096900	0.0244467
0.0167921	0.0056817
0.0547165	-0.0155442
0.0990236	-0.0728564
0.1058450	-0.1653060
0.0471689	-0.2548330
-0.0652065	-0.2925240
-0.1853370	-0.2538720
-0.2642660	-0.1564420
-0.2832580	-0.0466925
-0.2642440	0.0340240
-0.2498870	0.0785918
-0.2686340	0.1165150
